username,rating,initial_statement,country,verified,review,usefulness,date,positive
JuQuan Evans,1,SMH,United States,1,One of My Headphones Ain’t Even Work Fresh out the box.,0,2021-10-05,0
::;,1,Quality,United States,1,Sound Like Bass Speakers and Make a Weird Squeaking Sound,0,2021-10-14,0
Tom,1,ONLY THE LEFT SIDE AIR POD WORKED,United States,1,Only The Left Airpod Works,0,2022-01-06,0
xmaurox9,1,The Refurbished product did not work,United States,1,"The headphones came as new aesthetically but did not work properly, seemed to be short.",0,2021-09-07,0
Walat Saleh,1,I boought two and they both don’t work i want a refund,United States,1,They Don’t Connect to My Phone Anymore,0,2021-12-05,0
Cameron Bennett,1,Terrible,United States,1,Terrible absolute,0,2022-02-05,0
Joshua,1,It den connected to my phone so i just doesn’t work,United States,1,It Never Connected to My Phone So Basically It Doesn’t Work,1,2021-10-20,0
JEFFREY V WHITE,1,Junk,United States,1,"Junk It was broken still When I Received It. Constant Static in the Right Ear. They Should Have Fixed This Before Sending It. 
 I Won't Buy From Them Again.",0,2020-06-09,0
ANTHONY CURETON,1,Didn’t Work,United States,1,Didn’t Work,0,2022-03-01,0
Loumar Ortiz,1,They are already damaging,United States,1,When I speak they listen to me badly,0,2021-12-13,0
Andrew Perez,1,Broken,United States,1,One Pod Came Already Broken.,0,2021-12-12,0
Nancy Cho,1,Wasting Time and Money,United States,1,Do not Buy This. IT TOOK 2 WEEKS TO GET HERE. I Hear Static Noise Whenever I Touch Right Side. Wasting Time and Money.,0,2021-03-02,0
Shanfa lan,1,Defective Airpods.,United States,1,"Item was defective and both airpods doesn’t hold charge properly. Save Your Time, Buy It Brand New.",0,2021-07-04,0
Carlos José Meléndez,1,It was fake,United States,1,I Dislike Because The Airpods Was Fake,1,2021-11-06,0
Aaron Kollie,1,Zero,United States,1,"This product use, I want my money back now, I Will Go To The Apple Store",0,2021-07-01,0
Amazon Customer,1,Poor Condition of Airpods Pro,United States,1,The Ear Pods were of A Vry Poor Quality and We Returned to Apple Dealer and He replacemed them.,0,2021-05-31,0
Joseph Rumore,1,Not Clean,United States,1,Noise Ruction L No Good,0,2021-12-04,0
Benjamin Bridges,1,ONLY CAME WITH 1 POD,United States,1,Not good product at all. ONLY CAME WITH 1 AIRPOD AND THE AIRPOD IT CAME WITH DID NOT WORK $ 180 WASED,0,2021-03-21,0
mo,1,Dont Even Bother,United States,1,"Airpod Box Arrived Emty, Only to Charger and The Ear Piece Replacements.",0,2021-09-11,0
Fausto L.,1,Let the money return with this article go twice.,United States,1,One side does not last the bacteria is cut very soon. I want to return but do not return my money,0,2021-06-07,0
Kye,1,Don’t Buy,United States,1,One of the Earbuds do not work at all,1,2021-10-22,0
Victoria Watson,1,Non Working Airpods Pro,United States,1,Airpods Will Not Connect to My Devices i’ve tried Hard Resetting and Everything and They Still Won’t Connect.,1,2021-05-01,0
Spencer Bowen,1,Not Working,United States,1,Arrived and No Apple Documents and One Ear Bud Not Working. Sending back.,0,2021-07-16,0
Amazon Customer,1,Sound Quality Bad,United States,1,Sound Quality Bad,0,2022-01-23,0
ibukun keji,1,"Do not Buy, Just Buy Straight from Apple",United States,1,"Don's Buy these. AT this Price You Might As Well Buy The Legit Uones from Apple, Mine Couldn't Even Connect to My iPhone, I Recommending Just Buying Straight from Apple.",1,2020-06-10,0
Marvin Jordan,2,UPset,United States,1,Received Airpods But no charger,0,2020-06-03,0
Michael,1,Vibration noise. Never Should Have Been Sold,United States,1,Junk,0,2022-02-02,0
Kris Pratico,1,Right Airpod Wouldn't Connect,United States,1,The Right Airpod Was Broken and Wouldn't Connect. The Offer is Too Good To Be True.,0,2021-06-30,0
Sachin Jadhav,1,PRODUCT DID NOT WORK BEYOND 15 MINUTES.,United States,1,Battery Charging Was Not Working and Product Did Not Work Beyond 15 Minutes.,0,2021-07-11,0
Roy Diaz,1,Not Worth It.,United States,1,These Things Couldn’t Even Charge On Their Owout Being held download forcefully. Save Yourself The Hassle and Buy Them New Instead.,0,2021-02-19,0
Vinnie Gunns,1,Not Worth It No Warranty,United States,1,5 months After Buying Them Speakers Crackle Sound Is terrible .. No real warranty ... Buy New Save Yourself to Massive Headache,0,2021-04-20,0
CLARENCE-T,1,GARBAGE,United States,1,Buyers Beware I Should’ve Read the Reviews Don’t Waste Your Money on this Beat Up Junk Sound Quality was horrible !!!,0,2021-03-19,0
Sully527,1,TOO GOOD TO BERUE,United States,1,My Left Bud Had A Blow Speaker on Arrival,0,2021-10-01,0
yilenglee,1,The Condition Was Not Worth The Price,United States,1,it could Have Just Been Mine But The Condition It Was In and What It Came With Was Not Worth That Price,0,2021-03-25,0
joe ledger,1,Not Happy. She was hoping to get More Than a Day out of them,United States,1,The Worked for About a Day. NOW ONE SIDE PLAYS AND IT STATIC IN AND OUT. TRID REBOOTING THEM 2X AND NOHING.,0,2021-03-24,0
Ccubillosn,1,Misleading advertising,United States,1,"Good sound, but they were dirty, they are not renewed. But totally used",0,2021-05-31,0
Aaron Thomas,1,Don’t Buy The Renew Airpod Pro,United States,1,This is a renew airpod pro. May be brand new is better :(,0,2021-08-18,0
LisaPriscilla,1,I WOUD NEVER BUY THEM NEW OR USED FOR ANYONE,United States,1,I Hate That They Fall Out of The Ears and Lots of Scratches on Them.,0,2021-05-25,0
roger stern,1,This is a fraudulent product do not buy,United States,1,"Mic Doesn't Work, Loud Clicking Noises Happen Frequently, Subtimes Refuses to Connect. Difficult to contact support. Took to an Apple Store and They Confirmed This was to Fraudulent Product. Do not Buy! I am appaled that Amazon Allows Fraudulent Products On ES Platform",363,2020-02-27,0
naaz,1,Not recommended. Do not Buy it,United States,1,"Cheap Quality for Highest Price! I tried to pair the airpods with 3 different iPhone but it didn't pair !!! 
 You Can Buy The Brand New Airpods Pro with This Price.",1,2020-03-13,0
Stephen Toler,1,Do not Buy,United States,1,"Don’t Use This Seller. AirPods Buzz After Spending 200 Dollars On Them It is not Worth It !! Also, Customer Service Unhelpful.",0,2021-03-24,0
amalia,1,"Useless, defected !!!",United States,1,Doesn’t Charged Properly Specially The Right Pod. Battery Doesn’t Last Long. CHARGER CASE DRAINED SO FAST.,0,2021-06-06,0
Terry,1,The Hinge Was Loose and I Would Like Another Pair,United States,1,The Hinge Was Loose and I Would Like Another Pair,1,2021-08-03,0
Jonathan shelton,1,Junk,United States,1,"I am unhappy scholause I Just Purchaseed for Christmas and these Things are already broken and not even dropped or anything. 
 My wife used them when She Goes to Sleep",1,2020-02-26,0
Kamryn,1,Returned After 2 Days,United States,1,This product work on the initial charge from the box but wouled not recharge on any cord or outlet. Don's Fall for the Price.,2,2020-10-04,0
Tylor,1,Fake,United States,1,They are fake airpods. You can get at a gas station,1,2021-08-05,0
leehanseul,1,Earphones have Holes.,United States,1,Earphones have Holes.,0,2021-12-06,0
Ricardo,1,I do not buy renewed again,United States,1,"The left when it is to the maximum volume with some issues sounds like broken, the right when you put it a horrible sound like there would be a cricket",0,2020-03-23,0
Dan Wallenberg,1,Don’t Buy these,United States,1,Don’t Buy from This Seller. These Reverb Airpods Did Not Work. They had terrible Buzz.,1,2021-04-25,0
fzbkycgxgfcg jfzfhxjgjxgcc,1,No Good ’,United States,1,Item was not working correctly out of the box. Static and White Noise had to send back.,0,2021-04-06,0
Milena Bohorquez,1,The left is not working.,United States,1,Left does not work,0,2021-12-04,0
Josue Alvarez,1,Left Airpod Battery Is Dead,United States,1,One Airpod Loss Battery Charge In Less Than 1 Minute. I’M VERY DISAPPOINted Because it is an Expensive Price for Renewed Product.,1,2020-12-09,0
Alexis,1,Dent,United States,1,Sound Quality Was Bad Airpods Fall Out After a While Right Airpod Stopped Working,0,2021-06-25,0
Andres A. Martinez,1,Defective,United States,1,Right Airpod Makes Noises and Crackles. Due to Cost of Mailing Them Back I Would Lose Money. I GOT SCAMMED.,0,2021-03-22,0
Donna Jones,1,Charge,United States,1,Only One Bud Would Charge But They Were Refurbished.,0,2021-09-10,0
RIG,1,Terrible,United States,1,"You are working well for a coupling months and now there is static coming out of the left airpod. Not Thrilled, Specially after spending $ 250 for a renewed set.",0,2020-02-19,0
Christopher Finney,1,Buyer Beware,United States,1,Buyer Beware no Instructions on How It Works,0,2021-08-11,0
jennifer sanchez,1,Don’t Buy,United States,1,"Litealy Sounds Awful Buzzing Noise on The Ride One, Supper Disappointed, 220 $ for No Reason",0,2021-04-07,0
Dillen Edwards,1,Did Not Work,United States,1,Do not Buy. Did Not Work,0,2021-09-13,0
Aj huffman,1,Piece of Junk,United States,1,WOOT IS THE BIGSTEST PIECE OF CRAP Y’ALL SELL USED STUFF AND HAVE A CRAPPY SERVICE TEAM,0,2021-03-25,0
Sam McKenna,1,Case Stopped Working After Two Weeks I had to buy a replacement which was an additional 80 dollars,United States,1,The Case Stopped Working After Two Weeks I had to buy a replacement which was additional 80 Dollars. I DON'T RECOMMEND IT.,1,2020-09-30,0
Amazon Customer,1,they don't work and the won't let you return them,United States,1,Don's Waste Your Money,1,2021-10-31,0
Amazon Customer,1,Didn’t Work !!!!,United States,1,Only on Work. Vray Disappointed,0,2021-09-18,0
tom althoff,1,Poor Quality,United States,1,The Right Ear Bud Stopped Working After 5 Weeks,0,2021-08-26,0
Tiffany Jatta,1,"Is not what is described does not even charge, prescribed to Dirty Case",United States,1,Do not Buy these,0,2021-10-14,0
Romane,1,Never Worked,United States,1,Never Got It To Connect. Had to refound,0,2021-09-02,0
Clarence Segars,1,N/a,United States,1,They work for 6 days Than they just stopped connecting,0,2021-06-30,0
Kenneth biggs,1,Noise,United States,1,They sound like they’re blown,0,2021-10-07,0
Justin,1,GARBAGE,United States,1,Utter CRAP. Of The Two Airpod Pros Only One Even Barely Works.,0,2021-05-28,0
Ida Newkirk,1,They Weren's New,United States,1,They were returned,0,2021-10-17,0
Brett Figueroa,1,Sent Damaged Device,United States,1,Item was delivered with a single working Head Phone! Thank you to the seller Vray Unsatadied.,1,2021-04-14,0
Todd Fisher,1,They Don’t Work,United States,1,The Airpods Won’t Connect to My iPhone and I’ve TRIED EVERYTHING ON THE INTERNET ABLUDING APPORTS Suggestions.,0,2021-03-28,0
JAVIER MONTOYA,1,Bad Experience,United States,1,I COULDN'T ENJOY NOTHING THIS PRODUCT I Received Bad.,0,2021-07-09,0
Dinabelle Rossa,1,One is not good,United States,1,Well,0,2021-12-05,0
mingo,1,Disappointed,United States,1,I Dysliked The Battery Life as It Was Dying Pretty Quickly and The Crackling Sound Was Vary Displaying,0,2021-03-25,0
Robby,1,Highly disappoted.,United States,1,I Think they are eithher fake headphones or a they removed Critical Performance Parts During their “Refurbishing” Process. I want to refund. I’M VERY DISAPPOINted.,9,2021-02-16,0
Teresa S.,1,They don't work ...,United States,1,Only Works for a Couple of Days.Crapy Earbuds Specially for The Price.Dont Purchase Them ...,0,2021-04-11,0
Will Smith,1,I was cheated.,United States,1,"The Left Earphone Speaker was not Refurbished; It's Blown. I Learned at Priceus Lesson, Never Again.",0,2021-04-18,0
Michael Amos,1,Bad Buy,United States,1,"Was Not Renewed, But Defective and Resold. Don's Buy. Spend a Little More and Buy with A Warranty",2,2021-02-05,0
D H,1,I return it,United States,1,One Side of the Earphone was not working at all.,0,2021-07-14,0
Arturo,1,Very bad,United States,1,"They came dirty, grated and heard were low and one does not work",0,2021-06-29,0
Carey Buyse,1,If you like ear wax ...,United States,1,Not a fan. You are came with complantary ear wax. I Returned for Refund.,0,2021-03-23,0
charles vickery,1,Powered on 1 Time Never Came On Again.,United States,1,They died after 1 use.,0,2021-09-08,0
Edwin R Rivera,1,The Worsst Products Ever Purchaseed from Amazon,United States,1,Gave Them As Gift and Everyone Said They Didn’t Sound Good AT All Vray Poor Sound.,0,2021-03-03,0
Amazon Customer,1,N/a,United States,1,A noise is heard on the right side of the hearing aid as if it were scraping with something,0,2021-03-04,0
TD,1,Didn’t Work Well. Returned Them and Seller Says They Didn’t Receive. Scam!,United States,1,Scam- Don’t Buy,0,2021-09-18,0
bubbygrrl,1,WORLST DECISION OF MY LIFE,United States,1,Terrible product from a terrible Seller. Sound Quality Atrocious with A Vry Annoying Buzzing.,1,2021-03-30,0
Dwayne Gray,1,Not satisfied,United States,1,Item is used the box the item came in was dirty and so was the item,0,2021-02-27,0
Gabriela Carrillo,1,Poor quality,United States,1,I was llabated in the state a broken cable do not buy it,0,2021-04-12,0
Tina,1,Used with ear wax was supposed to be new,United States,1,Item was usedy we receive along with ear wax gross !!! We Ordered New Not used !!!! Merry Christmas to us,0,2020-12-25,0
Kindle Customer,1,Don's Buy Renewable Airpods,United States,1,Don't Buy Renewable Airpods Waste of Money Broke After 2 months,1,2021-04-24,0
Omar Dominguez,1,Don’t Buy,United States,1,The Product is renew and not tested to Resell ... Doesn’t Connect or Play Music. They Sell Stuff Without Repair.,1,2021-01-02,0
Julio Lalla,1,Don’t Purchase !!!!,United States,1,The Airpods Did Not Work. The Case Didn’t Close. Horrible Buy. Rather pay $ 29 more for the brand new oons.,1,2020-09-29,0
Lual Clark,1,Don’t Buy Just Buy Brand New One,United States,1,There is a buzzing in the right Ear it Gets Really Annoying,0,2021-04-19,0
Julian Eduardo Arango,1,The headphones box arrived with bad presentation,United States,1,The headphones box arrived Rayada,0,2021-07-05,0
Jaime Barragan,1,Ripoff,United States,1,"Airpods Didn’t Want To Pair withi iPhone Or iPad Pro 
 Vary Unsataded Ripoff and Waste of Money and Time",1,2020-12-26,0
Jorge Jimenez Luna,1,Defective Product,United States,1,"Product is not Heard Well at High Volume, The Right Earphone Makes Noise and the Product is in Poor Condition.",0,2020-07-14,0
Aaron,1,Waste of Money,United States,1,"Charging Case Only Charges Left Earbud. Won't Be Ordering From Here Ever !!!! A Total Waste of Money, i'm super pissed off.",1,2020-05-31,0
KEVIN Robinson,1,Disappointed,United States,1,"Was Hesitant On Buying Refurbished iPods and I Should’ve Went With My Gut. One Souden Blown, I feel right back.",1,2020-07-05,0
Leonard dowdell,1,Sound Quality,United States,1,I can hear the sound but when im on the phone they can,0,2021-02-15,0
"Hyunmo, Yang",1,It is used one. Not new,United States,1,It is used one. IT you eat with dirty Things. Don’t Buy. It Should Be More Cheaper Than This Prices.,4,2020-07-16,0
MrsphilipswithoneL,5,Great Product Great Price,United States,0,This was a great Price and of Course Great Quality.,0,2022-12-06,1
Dominique,1,LEFT A BAD Taste W/ Renewed Items,United States,1,"The Left Airpod Didn’t Even Work. The Case Didn't Even Collection it, Like it wasn's.",2,2020-12-08,0
Bonnie dann,1,Unhappy 2nd Pair Doesn’t Work Well. Need to return.,United States,1,Sound Poor!,0,2021-08-23,0
payton,1,Awful,United States,1,The Airpod On The Right Didn't Work and It was Really Static,0,2021-03-17,0
Navjot,1,Fake,United States,1,They are used and fake,0,2021-06-29,0
Fabuni,1,Don’t Buy,United States,1,I boought than and the right one doesn’t work at all,0,2021-03-24,0
M,1,Used,United States,1,They were gross and you can tell they were used.,0,2021-04-12,0
Jay odom,1,Do not Buy,United States,1,Only One Works,0,2021-07-29,0
Ant,1,Rattles,United States,1,Right Ear Rattles Like A Baby Rattle.,0,2021-05-21,0
India,1,Horrible Service,United States,1,The Right Airpod Will Not Even Connect,0,2021-05-18,0
Amazon Customer,1,Broke Airpods,United States,1,The Came Broke 😡,0,2021-07-08,0
Just Go Smarter,1,Buyer Beware,United States,1,The items were defective. Cost me more renewed than at the Apple Store Because The Store was out of them.,1,2020-02-18,0
Samuel R.,1,The article was Chine,United States,1,The article was Chine,2,2021-01-10,0
Natasha,1,Renewed = early fix,United States,1,Not Even 4 months and they stopped working. The Company Will Not Help You Figure It Out,1,2020-07-08,0
hannah,1,Broken,United States,1,doesn’t work,0,2021-07-26,0
Ashikur Rahman,1,AirPOD IS VERY BAD ..RIGHT IS NOT WORKING,United States,1,It’s very bad..right ear not working..i Will return this product ..,0,2021-03-25,0
francjones,1,Dislike,United States,1,That Didn’t Say That Only Air Pod Will Work and That The Charging Case Bearly Works,1,2020-11-09,0
JCoady,1,Do not Buy This Scam,United States,1,Piece of Garbage,0,2021-07-12,0
PABLO ARIEL PERDOMO,1,Package without content whom I can make the claim of this,United States,1,The package came to me as a vacuum attached video because I notice it strange when receiving it,1,2020-09-07,0
william illera,1,Bad,United States,1,Bad Buy,0,2021-07-24,0
keymont Jenkins,1,Pointless,United States,1,One of the Speakers Blowed,0,2021-06-07,0
Timothy Shedd,1,Nope,United States,1,Poor used condition.,0,2021-07-08,0
Victor toledo,1,GARBAGE,United States,1,GARBAGE… .DON’T BUY THEM,0,2021-07-07,0
kickey herron,1,I need my money back,United States,1,N/a,0,2021-08-06,0
Jason,1,Pile of Garbage,United States,1,Did Not Work,0,2021-07-02,0
Rodney wood,1,Bad So Far!,United States,1,Only One Ear Bud Works and Seller Won’t Respond to Me. GRRRRR!,0,2021-01-01,0
Onepiece0000,1,Defective,United States,1,It was defective and did not work at all,0,2021-03-27,0
Brayton Goehring,1,Don’t Buy Em Just Wait For Them to Come Back In Stock,United States,1,The Right Air pod is no good,1,2020-02-03,0
erick c,1,BUY with CAUTION !!!!!,United States,1,My package came opened and it won’t update to the latest firmware,1,2020-12-25,0
Craigdoutt,1,Help,United States,1,I just lost mine in augusta on please give me annother pair i’m gonna cry,1,2020-07-26,0
Aaron Daniels,1,Battery Problems in Airpods,United States,1,One of the Airpods Has A Battery Problem,0,2021-04-05,0
Devin Calvert,1,BAD Product,United States,1,Keeps disconnecting,0,2021-07-06,0
Jay Fresh,1,Not Working Properly,United States,1,Not Working Properly,0,2021-06-14,0
sheryl Denney,1,Earpods woudn’t connect,United States,1,Unfortunately tohe was not connect i had to return them.,1,2021-01-07,0
Jose Martinez Valdez,1,Refurbished ain’t it,United States,1,Noise,0,2021-07-08,0
Alvan Chow,1,Broken,United States,1,Broken Right Airpod. Does Not Connect. Do not Buy.,0,2021-03-08,0
Sebastián Céspedes Alfaro,1,False,United States,1,"The word ""renewed"" is not original is a scam they don't buy it",2,2020-11-29,0
Andrew Button,1,AB,United States,1,They Don’t Work. Pretty simple. Don’t Order from This Company.,0,2020-12-27,0
MICHAEL,1,Terrible,United States,1,They Came Broken. I Thought Amazon Cared About Quality. APPARENTLY NOT !!!!,4,2020-12-12,0
Titi,1,Don’t Buy it.,United States,1,"Poor Sound Quality, One of the Pods Doesn’t Work.",3,2021-01-08,0
Marcos,1,They were not new,United States,1,The sound is no longer about new airpods,0,2021-02-06,0
Queenb,1,Wouldn’t Download,United States,1,This product Never wouled download onte my phone so i return it to the seller.,0,2020-02-26,0
Molly,1,Trying to Connect Amd Wouldn't,United States,1,Wouldn't Connect to My Phone,0,2021-04-11,0
Kayla,1,Rattled,United States,1,One of the Air Pods Rattled,0,2021-03-24,0
David L.,1,Make Sure item is 100% When Buying a Renewed item.,United States,1,The item Didn't Work. Only One Side Had Sound. Item was returned.,1,2020-09-12,0
Amazon Customer,1,Defective,United States,1,Dislike,0,2021-05-29,0
Jacob Wright,1,Waste of Money,United States,1,Absolute Waste of Time and Money Never Got Them Waited 3 Weeks,0,2020-05-29,0
Maria,1,It don’t work,United States,1,IT’s A Fake Airpods,0,2021-04-04,0
allain laporte,1,BAD Product,United States,1,They wouledn’t connect to the phone,0,2021-02-26,0
Miguel rosario jr,1,Don’t recommends at $ 160,United States,1,Not Charging Properly,0,2021-04-06,0
Carlos,1,Don’t Buy it,United States,1,The Right Has Annoying Sound,0,2021-02-13,0
Tanner Putthoff,1,Broken,United States,1,PRODUCT WAS Received Broken.,0,2021-02-01,0
Daniel,1,"Terrible, Never Buying From This Retailer",United States,1,"Terrible, Broken Item, Not Even Fixed. Visible Scars",8,2020-10-06,0
Angel,1,Airpods Pro,United States,1,Bad Sound Left Side,0,2021-03-02,0
Alexus J,1,Terrible product don’t Buy,United States,1,Terrible Quality! Had to return scholause and couldn't hear !!!!,1,2020-05-21,0
JE,1,I do not arrive,United States,1,I do not arrive and nobody responds,2,2020-10-18,0
Henry,1,Disgusting. Feel Sick,United States,1,Everything was Opened. Can See Dirty Thing On The Earphones,4,2020-03-19,0
Pham,1,H H,United States,1,MBXGKXILCOHXULDO,0,2021-04-04,0
1234,1,They are bad !!!!,United States,1,Never Buy these Things They Don’t Work in One Ear !!!!!!!!!,0,2020-02-19,0
Paulo S.,1,Return,United States,1,Doesn't work😡😡😡,0,2021-01-27,0
Leslie wach,1,Apple Airpods Pro,United States,1,Releving My New Airpods The Left Side Does Not Work,0,2020-02-12,0
Fernando Carmona,1,Not Working,United States,1,Is not working is broke,0,2020-10-24,0
Laura pineda,1,No,United States,1,Is not working,0,2021-02-19,0
Zachary,1,Broken,United States,1,The Right One Was Broken,0,2020-11-30,0
AntVaneg,1,Don’t Buy it from before guys,United States,1,"Static in Right Ear, Buy from Another Buyer.",1,2020-03-12,0
suwendy,1,Do not Buy !!,United States,1,GARBAGE! ARRIVED DAMAGED !!,0,2020-07-22,0
Alex,1,I was scammed,United States,1,They are not working,0,2020-06-07,0
Ruben C.,1,Nothing,United States,1,The bad battery,0,2020-07-12,0
dorwin conaway,1,I am Still Waiting,United States,1,Never Have Got Them Still Waiting,0,2020-02-23,0
Simpson,1,Returning Defective Product,United States,1,Defective Product,0,2020-08-23,0
Parmjeet Kaur,1,Airpod Pro,United States,1,Left Side Airpod Not Working Goodi,0,2020-02-23,0
Dan,1,Problems,United States,1,You have Strange Rattle,0,2020-03-10,0
Amazon Customer,1,Defective,United States,1,This air pods were defective,6,2020-01-15,0
angel oros,1,it serves. it. QE ENBIAN,United States,1,They do not work,0,2020-05-07,0
Vineel,1,👎,United States,1,👎,0,2020-03-05,0
Clayton Baker,1,I Didn't Order A Box.,United States,0,"This product came as the just box, no Airpods, Nothing, and I had to suffer with poor and smow customer service. I am outraged that i now have to wait for This Product Again. The Product Airpods Are Not Bad But Amazon Is.",0,2023-02-11,0
Lady Diamond,1,Choose to Different Place to purchase !!,United States,0,I Purchaseed these Airpods Before a Trip I Took and Used Them The Whole trip they were a Great Product. But when i return home from my trip got a knock on my door from a sheriff impliesing the airpods were reported stolen and has had to confiscate the item. Rearlet to Seller with Police Report and Incident and No Respond No Refund Issued No One Got Back To Me. I WOULD NOT PURCHASE FROM SELLER AND USE A DIFFERENT SELLER TO AVOID WASTING TIME AND MONEY ON A PRODUCT I ONLY GOT TO USE FOR 2 WEEKS !!!,1,2023-01-03,0
Steven,1,Junk,United States,0,"Absolute Worthless Garbage. Feel them 
 Back Twice for Blown Speakers and Battery Issues. NOW A CONNECTION PROBLEM. And Another Blown Speaker. Dropped The Case in My Truck and Lost One. Since I had to unpair it agin due to connection issues, i couldn’t play a sound to find it. I Threw The Case and Other One Out The Window. Not Even Worth The Hassle.",0,2023-01-05,0
Jaxon Faulkner,4,they are pretty nice but,United States,0,"I Love The Things, Vary Good Sound Quality and Noise Cancellation. I GOTS AS A GIFT FROM MY DAD. The Only Problem With Them I Have Is That Subtimes My Music Will Just Cut Out. This Didn’t Happen with My 1st Gen Airpods Ever So I Know It’s Not The Phone. It Doesn’t Happen Vray Offen But It’s Still Annoying. but overall they’re pretty good.",0,2022-04-28,1
Juanita Noch,5,Get these !!,United States,0,"I’M SO HAPPY WITH MY PURCHASE, they were package like brand new and work perfectly i see no flaws!",0,2022-07-06,1
Frank Labori,2,They came scratched up and with a little dent on the clossing lip so they wont close full.,United States,0,They sound great and everyhing but the case itself is way too scratched up and the dent wont let them close the whole way so the battery Will Most Likely Run Out Quicker,0,2022-10-04,0
Stanley R. James,2,"Renewed Airpods May Be Stolen, Old Owner Can Track Your Live Location",United States,0,"The Product Is Fine, But Purchating A Renewed Airpods from Amazon Has Been A Nightmare. 
 My iPhone Started Warning Me That My ""Current Location Can Be Seen By The Owner of This I item."" I Finally Dug into the issue with Apple Tech Support Who Said The Airpods Were Still Registered To Sub Sub Me, and I Should ""Ask Them to de-Rregister Them"". 
 WHEN I EXPLAEDED ABOUT Amazon, they directed me to Amazon Tech Support. 
 Amazon Tech Suid Said ITS not Their Issue and To Talk To Seller Tech Support. 
 Seller Tech Suid Said ITS not Their Problem and To Talk To Amazon Tech Support.",1,2022-07-23,0
sophia henry,5,Best earbuds I Have Ever used!,United States,0,"I prescribe this product as a gift and i was very excited to recite them. I HAD VERY HIGH EXPECTATIONS FOR THIS PRODUCT AND THE WERE EVYTHING I EXPECT. The Sound Quality is Amazing It Sounds Vary High Quality. It also features a noise cancellation setting and that is Vry Helpful and adds to the sound quality as well. The Battery Life is 10/10 I can use my air pods for days and not need to charge than After Everything. The current Air Pods Themselves are Built Well Too, They have Rubber Insert for The Earbud that Helps Them Stay in Your Ears and Not Fall out so they are perfect for working out. I Give these at 5 Star rating and would",0,2021-11-29,1
MaryZsaGina Harris,5,Present,United States,0,I GOTSE FOR MY FIANCÉ’S BIRTHDAY AND HE LOVES THEM! So glad i gotate!,0,2021-08-22,1
jaime Bolanos,5,Great Deal,United States,0,I'M satisfied with the purchase 😃 Gift Birthday for My Son. HE IS SO HAPPY !!,0,2021-09-16,1
Rashid,5,It's not What You Think,United States,0,"A Lot of People Read Iting (Refurbished) and Move on and Don't Even Considers Buying It But Let Me Tell You Somowing. WHEN A PRODUCT IS REFURBISHED, Specially Apple Products It Doesn'sn Mean Is Bad. When an item from Apple is refurbished, it means that during the machine detected bything by mymistake and when it does that it separatos it into another line and basicly it Goes Through at 2nd scanning. When they are refurbished, they just go this through the scanning process a 2nd time and there's nothing wrong with that product. Apple May Not Tell You This So You Pay More Money for The One That Does Say ""Refurbished"".",1,2020-09-22,1
T. Daggett,4,Nice,United States,0,Nice,0,2020-02-12,1
Alexander,3,Better Buy New,United States,0,"Disappointed 
 Better Buy New One 
 Scratches everywhere and it looks used",0,2020-09-04,0
Demetriana,2,Terrible,United States,0,Well I Didn’t Like That The Airpod Pros Wouledn’t Connect a White Light Kept on Blinking and Not Connecting To Any of My Devices,0,2021-09-03,0
Lisa Chaney,5,❤️Airpods Pro!,United States,0,Sees it!!! They get used everyday! Battery Life Awesome! Noise Canceling Is Amazing !!! Only “ISSUE” IS I WISH THE SMALL CUSHIONS WERE A LITTLE SMALLER BUT TOTALLY WORTH IT !!,1,2020-09-03,1
Mrs. Y Allen,5,Airpods,United States,0,"I was a Little Hesitant About Buying tohe Renewed and I Must Say I Am Vary Happy That I Did. The Sound Is Great, They do Everything they are supposed to do and the noise cancellation feature works great for me. Vry Happy with My Purchase.",0,2021-02-23,1
Isaiahenriquez,1,Click Sound,United States,0,"I GOTSE AE AIRPOD PROS FOR CHRISTMAS RIGHT, they are By Far Worse The The Initial First Gen Airpods I Had, IT KEEPS MAKING A CLICKING NOISE IN BOY EARS AND WONT STOP CONNECTING AND DISCONNECTING AND I CANT EVENGE GET GET A REFUSE SELL This Account, Definitely Dont Recommend Buying 
 I Feel Ripped Off Bro.",0,2022-01-30,0
Shahida,1,You Eithher get lucky or you don't.,United States,0,"I was excited to get This for $ 89 During Amazon Warehouse deals But Unfortunately The item ended up Being Returned. UPON MY OBSERVATIONS I FOUND EARWAX RESUE ON THE TIPS OF ONE BUD AND INSIDE THE CHARGER PIECE. Extremely Disgusting and Disappointed that the warehouse worker who inspected this couldn't even be bothered to reject it or try to sanitize it. It's Not Healthy and Safe to Send Out Such items in the Times We're Living. It's just unfortunately scholars the item was in nearly perfect condition, looks barely used with no Damage, and yet submission as unnanitary as Earwax is still left on it.",0,2021-08-14,0
Troy,1,Worsst Headphones Ever,United States,0,The Sound is great they are comforborable but unless you want to keep hitting play beset they want to disconnect or pause your music do not buy my pair are horrible they am see disappointed with them i went back to using the cheap gas station headphones i got to hold me over when my last set of headphones crapty outstables figured tohe was,0,2021-12-14,0
Jawshan Mashru,5,Amazing,United States,0,Great Quality!,0,2021-06-08,1
Amazon Customer,5,A1,United States,0,Amazing Headphones,0,2020-12-05,1
Andres Miranda,5,Amazing Headphones,United States,0,Amazing Headphones Can’t Believe It 👏👏👏,0,2020-11-09,1
